id,result
188,0.423222402
189,0.42152157
190,0.50245416
191,0.756485707
192,0.417165272
193,0.17186374
194,0.756485707
195,0.333979747
196,0.917033006
197,0.333135051
198,0.588476271
199,0.253087389
200,0.917033006
201,0.917033006
202,0.164233139
203,0.830488034
204,0.582425186
205,0.412295987
206,0.332778735
207,0.670833211
208,0.748598826
209,0.664466042
210,0.575445247
211,0.583769701
212,0.415175907
213,0.333875623
214,0.08422188
215,0.748598826
216,0.16657882
217,0.411087684
218,0.592453079
219,0.160977816
220,0.500830324
221,0.170655438
222,0.830488034
223,0.66378096
224,0.502525342
225,0.08422188
226,0.917033006
227,0.589410938
228,0.08422188
229,0.08422188
230,0.664822359
231,0.249832066
232,0.741745199
233,0.08422188
234,0.08422188
235,0.917033006
236,0.840277071
237,0.589054622
238,0.255076754
239,0.08422188
240,0.08422188
241,0.828178756
242,0.592087911
243,0.340765653
244,0.917033006
245,0.760265812
246,0.837021748
247,0.335088013
248,0.411570313
249,0.08422188
250,0.742846174
251,0.660600649
252,0.502413927
253,0.670278271
254,0.339098122
255,0.258408713
256,0.164233139
257,0.668476152
258,0.239524492
259,0.667298541
260,0.34072925
261,0.409779572
262,0.675296837
263,0.579281278
264,0.323189544
265,0.671930099
266,0.488326248
267,0.675185422
268,0.588958899
269,0.917033006
270,0.837021748
271,0.160977816
272,0.834676067
273,0.74963208
274,0.335013001
275,0.17307613
276,0.08422188
277,0.08422188
278,0.671731475
279,0.574514904
280,0.426739983
281,0.83848633
282,0.247898191
283,0.333875623
284,0.49080243
285,0.75263521
286,0.586387097
287,0.833367954
288,0.58948595
289,0.249202114
290,0.752052773
291,0.752052773
292,0.830599449
293,0.255528793
294,0.833367954
295,0.336221303
296,0.417165272
297,0.170655438
298,0.423962973
299,0.16657882
300,0.325335379
301,0.579656681
302,0.837021748
303,0.417644799
304,0.504085647
305,0.917033006
306,0.574514904
307,0.258297298
308,0.828178756
309,0.828178756
310,0.669620821
311,0.917033006
312,0.250778111
313,0.426842893
314,0.08422188
315,0.259509688
316,0.08422188
317,0.248579443
318,0.584978004
319,0.840277071
320,0.746822982
321,0.917033006
322,0.668587567
323,0.08422188
324,0.747390523
325,0.917033006
326,0.837021748
327,0.41359991
328,0.746178133
329,0.669940735
330,0.837021748
331,0.579696914
332,0.840277071
333,0.917033006
334,0.657968732
335,0.509199833
336,0.08422188
337,0.578525014
338,0.656412616
339,0.418789468
340,0.578525014
341,0.834676067
342,0.247898191
343,0.917033006
344,0.164233139
345,0.33266732
346,0.253012377
347,0.335124415
348,0.248619676
349,0.160977816
350,0.253123792
351,0.840277071
352,0.239524492
353,0.08422188
354,0.16657882
355,0.590519204
356,0.167886932
357,0.917033006
358,0.760265812
359,0.917033006
360,0.742846174
361,0.758475071
362,0.08422188
363,0.752052773
364,0.418956012
365,0.917033006
366,0.406080723
367,0.417521588
368,0.508266389
369,0.917033006
370,0.429152171
371,0.496924338
372,0.748131094
373,0.496812923
374,0.410379366
375,0.493444624
376,0.828178756
377,0.328630935
378,0.496031862
379,0.741633784
380,0.422085024
381,0.674128767
382,0.67005215
383,0.08422188
384,0.33955735
385,0.57786594
386,0.17307613
387,0.08422188
388,0.336843974
389,0.166222503
390,0.417485185
391,0.164233139
392,0.414923715
393,0.512243197
394,0.502940978
395,0.656871844
396,0.492736305
397,0.503400206
398,0.498745237
399,0.500734601
400,0.917033006
401,0.49884096
402,0.164233139
403,0.837021748
404,0.83848633
405,0.567558366
406,0.917033006
407,0.75058819
408,0.08422188
409,0.250778111
410,0.494934974
411,0.83848633
412,0.748131094
413,0.754821278
414,0.08422188
415,0.247898191
416,0.760265812
417,0.17307613
418,0.755021124
419,0.829391146
420,0.249313529
421,0.343074931
422,0.421877887
423,0.501632866
424,0.593296214
425,0.585178795
426,0.164233139
427,0.670178461
428,0.505820898
429,0.586119212
430,0.258408713
431,0.917033006
432,0.170655438
433,0.426065919
434,0.249313529
435,0.749379887
436,0.67005215
437,0.33955735
438,0.242978439
439,0.588832588
440,0.162768557
441,0.499323588
442,0.08422188
443,0.259509688
444,0.164233139
445,0.08422188
446,0.756612019
447,0.664877848
448,0.08422188
449,0.669584418
450,0.583714212
451,0.497758968
452,0.830599449
453,0.660600649
454,0.503955146
455,0.917033006
456,0.34484227
457,0.25543307
458,0.660845551
459,0.08422188
460,0.917033006
461,0.840277071
462,0.760265812
463,0.837021748
464,0.75058819
465,0.328434232
466,0.837021748
467,0.499423397
468,0.08422188
469,0.170655438
470,0.08422188
471,0.917033006
472,0.17186374
473,0.745821816
474,0.681719136
475,0.166222503
476,0.08422188
477,0.08422188
478,0.667757768
479,0.83848633
480,0.748131094
481,0.34072925
482,0.747390523
483,0.917033006
484,0.572747564
485,0.917033006
486,0.413433365
487,0.835032383
488,0.162768557
489,0.08422188
490,0.829391146
491,0.08422188
492,0.917033006
493,0.575968109
494,0.162768557
495,0.333023636
496,0.08422188
497,0.252656061
498,0.340654238
499,0.259509688
500,0.506019522
501,0.834676067
502,0.760265812
503,0.252656061
504,0.758276448
505,0.337211669
506,0.414979204
507,0.917033006
508,0.422866085
509,0.162768557
510,0.332867166
511,0.16657882
512,0.249202114
513,0.579989596
514,0.25432049
515,0.424853529
516,0.761730394
517,0.160977816
518,0.748242509
519,0.830488034
520,0.66378096
521,0.66199022
522,0.08422188
523,0.512076652
524,0.42152157
525,0.749379887
526,0.418179038
527,0.34605466
528,0.829391146
529,0.917033006
530,0.332189006
531,0.598054083
532,0.835032383
533,0.247411373
534,0.08422188
535,0.586486907
536,0.830488034
537,0.653991924
538,0.833367954
539,0.08422188
540,0.08422188
541,0.328378742
542,0.339632362
543,0.329879728
544,0.411681728
545,0.582053973
546,0.755021124
547,0.505298037
548,0.828178756
549,0.162768557
550,0.4284116
551,0.67184289
552,0.744513704
553,0.420620441
554,0.489634361
555,0.917033006
556,0.347151548
557,0.258297298
558,0.420876721
559,0.162768557
560,0.917033006
561,0.510827859
562,0.493199722
563,0.917033006
564,0.326643491
565,0.917033006
566,0.337433693
567,0.758475071
568,0.833367954
569,0.170655438
570,0.750476775
571,0.917033006
572,0.749379887
573,0.338419972
574,0.249202114
575,0.917033006
576,0.08422188
577,0.495600533
578,0.663198522
579,0.752052773
580,0.413508377
581,0.08422188
582,0.917033006
583,0.494859962
584,0.57963328
585,0.917033006
586,0.17307613
587,0.664822359
588,0.411570313
589,0.595908249
590,0.415024259
591,0.254431905
592,0.17307613
593,0.33266732
594,0.250410417
595,0.828178756
596,0.166222503
597,0.509730971
598,0.830599449
599,0.08422188
600,0.667022947
601,0.665810557
602,0.08422188
603,0.748242509
604,0.493556039
605,0.668843847
606,0.08422188
607,0.761730394
608,0.329523411
609,0.593296214
610,0.338056364
611,0.413991005
612,0.336377039
613,0.164233139
614,0.246233762
615,0.16657882
616,0.488437663
617,0.66294633
618,0.494200888
619,0.324780439
620,0.494859962
621,0.17186374
622,0.917033006
623,0.917033006
624,0.829391146
625,0.588177838
626,0.672876144
627,0.917033006
628,0.578168697
629,0.66848753
630,0.66173394
631,0.753356695
632,0.08422188
633,0.840277071
634,0.833367954
635,0.512928638
636,0.752675444
637,0.75142282
638,0.840277071
639,0.08422188
640,0.576935597
641,0.501732675
642,0.162768557
643,0.830488034
644,0.917033006
645,0.917033006
646,0.499212173
647,0.584941601
648,0.505709483
649,0.170655438
650,0.343286155
651,0.08422188
652,0.587065258
653,0.254431905
654,0.420168402
655,0.510827859
656,0.583966405
657,0.160977816
658,0.332244495
659,0.16657882
660,0.50118664
661,0.840277071
662,0.336432528
663,0.16657882
664,0.08422188
665,0.744513704
666,0.83848633
667,0.833367954
668,0.828178756
669,0.239524492
670,0.589573159
671,0.67660076
672,0.17307613
673,0.326643491
674,0.917033006
675,0.828178756
676,0.08422188
677,0.408445491
678,0.328378742
679,0.917033006
680,0.829391146
681,0.166222503
682,0.829391146
683,0.662156764
684,0.08422188
685,0.412200265
686,0.830599449
687,0.340654238
688,0.08422188
689,0.25720041
690,0.08422188
691,0.329843325
692,0.500520285
693,0.917033006
694,0.660525637
695,0.917033006
696,0.251874999
697,0.416966648
698,0.160977816
699,0.412503022
700,0.408426404
701,0.497656058
702,0.83848633
703,0.413508377
704,0.672664185
705,0.495509
706,0.830599449
707,0.917033006
708,0.08422188
709,0.590519204
710,0.167886932
711,0.917033006
712,0.497336144
713,0.250243872
714,0.829391146
715,0.415497741
716,0.750476775
717,0.761730394
718,0.760265812
719,0.674088534
720,0.917033006
721,0.08422188
722,0.246590079
723,0.917033006
724,0.247898191
725,0.751941358
726,0.585178795
727,0.42431929
728,0.829391146
729,0.66848753
730,0.753356695
731,0.250778111
732,0.833367954
733,0.752052773
734,0.830488034
735,0.834676067
736,0.255528793
737,0.08422188
738,0.756485707
739,0.589054622
740,0.08422188
741,0.25543307
742,0.408390001
743,0.509199833
744,0.409166976
745,0.665033583
746,0.670067046
747,0.239524492
748,0.581368531
749,0.255528793
750,0.487969932
751,0.331314152
752,0.917033006
753,0.341866628
754,0.669620821
755,0.917033006
756,0.08422188
757,0.51605346
758,0.248619676
759,0.08422188
760,0.253012377
761,0.330255131
762,0.415024259
763,0.917033006
764,0.742957589
765,0.834676067
766,0.32595805
767,0.08422188
768,0.327166352
769,0.659744576
770,0.840277071
771,0.828178756
772,0.335164649
773,0.246433609
774,0.160977816
775,0.748598826
776,0.260717991
777,0.917033006
778,0.08422188
779,0.498967271
780,0.08422188
781,0.08422188
782,0.917033006
783,0.499685655
784,0.668387721
785,0.329523411
786,0.917033006
787,0.411681728
788,0.917033006
789,0.418179038
790,0.570326871
791,0.74963208
792,0.242978439
793,0.08422188
794,0.170655438
795,0.917033006
796,0.162768557
797,0.328790548
798,0.917033006
799,0.251622807
800,0.917033006
801,0.415299118
802,0.17307613
803,0.08422188
804,0.497224729
805,0.170655438
806,0.917033006
807,0.08422188
808,0.833367954
809,0.49429661
810,0.17186374
811,0.336221303
812,0.917033006
813,0.422929719
814,0.586442587
815,0.75058819
816,0.323189544
817,0.74963208
818,0.666090238
819,0.57409208
820,0.917033006
821,0.586613219
822,0.08422188
823,0.08422188
824,0.08422188
825,0.170655438
826,0.917033006
827,0.673832254
828,0.426842893
829,0.742957589
830,0.754821278
831,0.260717991
832,0.57409208
833,0.08422188
834,0.917033006
835,0.413188463
836,0.329213373
837,0.414923715
838,0.25543307
839,0.494652927
840,0.170766853
841,0.347151548
842,0.170655438
843,0.249313529
844,0.408314989
845,0.255076754
846,0.331832689
847,0.83848633
848,0.413433365
849,0.917033006
850,0.497336144
851,0.57665355
852,0.758276448
853,0.582520908
854,0.833367954
855,0.830599449
856,0.917033006
857,0.17186374
858,0.247411373
859,0.751941358
860,0.413671092
861,0.247522788
862,0.413433365
863,0.917033006
864,0.840277071
865,0.167886932
866,0.162768557
867,0.83848633
868,0.506375839
869,0.663369154
870,0.255076754
871,0.42126529
872,0.249832066
873,0.166222503
874,0.496087351
875,0.837021748
876,0.329324788
877,0.326643491
878,0.08422188
879,0.340865462
880,0.654103338
881,0.744513704
882,0.495968228
883,0.08422188
884,0.494823559
885,0.588476271
886,0.08422188
887,0.664043218
888,0.497299741
889,0.917033006
890,0.16657882
891,0.674088534
892,0.170766853
893,0.258408713
894,0.75263521
895,0.669940735
896,0.329324788
897,0.341978043
898,0.662513081
899,0.665967028
900,0.659181122
901,0.420620441
902,0.325335379
903,0.917033006
904,0.746934397
905,0.507810263
906,0.08422188
907,0.655200226
908,0.590167202
909,0.5913639
910,0.08422188
911,0.751367331
912,0.590040891
913,0.751011015
914,0.34484227
915,0.498967271
916,0.917033006
917,0.49534678
918,0.83848633
919,0.840277071
920,0.333023636
921,0.917033006
922,0.503918743
923,0.595174163
924,0.496924338
925,0.917033006
926,0.761730394
927,0.498633822
928,0.679729771
929,0.166222503
930,0.572843287
931,0.409000431
932,0.917033006
933,0.246590079
934,0.167886932
935,0.249313529
936,0.745821816
937,0.657968732
938,0.670634587
939,0.917033006
940,0.917033006
941,0.917033006
942,0.08422188
943,0.335747086
944,0.509631162
945,0.160977816
946,0.837021748
947,0.24476918
948,0.170655438
949,0.509474691
950,0.245125496
951,0.170655438
952,0.753356695
953,0.166222503
954,0.08422188
955,0.75084447
956,0.665810557
957,0.75142282
958,0.08422188
959,0.162768557
960,0.570326871
961,0.582877225
962,0.325136755
963,0.830488034
964,0.673720839
965,0.16657882
966,0.41359991
967,0.741633784
968,0.337529416
969,0.08422188
970,0.667379264
971,0.586230627
972,0.170655438
973,0.417747709
974,0.676118131
975,0.498115285
976,0.166222503
977,0.25432049
978,0.590055787
979,0.08422188
980,0.835032383
981,0.67005215
982,0.170655438
983,0.584978004
984,0.583075849
985,0.322989698
986,0.577291914
987,0.255528793
988,0.679729771
989,0.17186374
990,0.08422188
991,0.410791172
992,0.420168402
993,0.335088013
994,0.746934397
995,0.08422188
996,0.08422188
997,0.583844713
998,0.331559054
999,0.242779815
1000,0.741745199
1001,0.588751865
1002,0.582410289
1003,0.660845551
1004,0.08422188
1005,0.08422188
1006,0.837021748
1007,0.08422188
1008,0.583187264
1009,0.336321113
1010,0.509363277
1011,0.08422188
1012,0.08422188
1013,0.499978338
1014,0.333875623
1015,0.835032383
1016,0.748242509
1017,0.253123792
1018,0.828178756
1019,0.66173394
1020,0.08422188
1021,0.252656061
1022,0.917033006
1023,0.664989263
1024,0.833367954
1025,0.917033006
1026,0.665967028
1027,0.246433609
1028,0.08422188
1029,0.668387721
1030,0.421632985
1031,0.579422055
1032,0.917033006
1033,0.253012377
1034,0.75058819
1035,0.249313529
1036,0.746934397
1037,0.246590079
1038,0.252767476
1039,0.164233139
1040,0.08422188
1041,0.337433693
1042,0.08422188
1043,0.502865966
1044,0.678265189
1045,0.08422188
1046,0.08422188
1047,0.837021748
1048,0.917033006
1049,0.497224729
1050,0.251874999
1051,0.246590079
1052,0.659388259
1053,0.67184289
1054,0.247522788
1055,0.33241104
1056,0.676474448
1057,0.917033006
1058,0.679729771
1059,0.75084447
1060,0.335444329
1061,0.415497741
1062,0.837021748
1063,0.581212796
1064,0.08422188
1065,0.513284955
1066,0.42431929
1067,0.329411996
1068,0.328790548
1069,0.16657882
1070,0.247411373
1071,0.755021124
1072,0.495711948
1073,0.917033006
1074,0.247411373
1075,0.666090238
1076,0.663821193
1077,0.422085024
1078,0.332189006
1079,0.583150861
1080,0.33362343
1081,0.829391146
1082,0.591831631
1083,0.830599449
1084,0.499410797
1085,0.170655438
1086,0.493088307
1087,0.501632866
1088,0.833367954
1089,0.579169863
1090,0.328378742
1091,0.917033006
1092,0.581086484
1093,0.751367331
1094,0.837021748
1095,0.502287615
1096,0.170766853
1097,0.416432409
1098,0.252656061
1099,0.833367954
1100,0.493682351
1101,0.164233139
1102,0.506475648
1103,0.327422632
1104,0.249832066
1105,0.830488034
1106,0.488326248
1107,0.418829701
1108,0.585919366
1109,0.834676067
1110,0.840277071
1111,0.917033006
1112,0.251874999
1113,0.332189006
1114,0.08422188
1115,0.75612939
1116,0.250778111
1117,0.833367954
1118,0.25422068
1119,0.835032383
1120,0.343074931
1121,0.741633784
1122,0.746178133
1123,0.166222503
1124,0.917033006
1125,0.08422188
1126,0.501110004
1127,0.835032383
1128,0.17307613
1129,0.497176531
1130,0.428055283
1131,0.582501822
1132,0.83848633
1133,0.08422188
1134,0.509363277
1135,0.740536896
1136,0.429508488
1137,0.170766853
1138,0.840277071
1139,0.258408713
1140,0.751941358
1141,0.753356695
1142,0.672664185
1143,0.586078979
1144,0.08422188
1145,0.584454783
1146,0.491623725
1147,0.840277071
1148,0.830599449
1149,0.578488611
1150,0.416855233
1151,0.840277071
1152,0.167886932
1153,0.405546484
1154,0.917033006
1155,0.08422188
1156,0.255076754
1157,0.417053857
1158,0.498588767
1159,0.333135051
1160,0.506431328
1161,0.247898191
1162,0.745821816
1163,0.164233139
1164,0.835032383
1165,0.835032383
1166,0.508166579
1167,0.828178756
1168,0.413559677
1169,0.917033006
1170,0.324780439
1171,0.571535174
1172,0.246233762
1173,0.160977816
1174,0.488437663
1175,0.757920131
1176,0.08422188
1177,0.748242509
1178,0.669695833
1179,0.589410938
1180,0.17307613
1181,0.653991924
1182,0.834676067
1183,0.08422188
1184,0.501312952
1185,0.255076754
1186,0.672041514
1187,0.247411373
1188,0.582465419
1189,0.74963208
1190,0.248619676
1191,0.675185422
1192,0.917033006
1193,0.417644799
1194,0.415224106
1195,0.166222503
1196,0.08422188
1197,0.250778111
1198,0.410379366
1199,0.50239903
1200,0.343286155
1201,0.17307613
1202,0.249202114
1203,0.587710107
1204,0.917033006
1205,0.496068265
1206,0.255076754
1207,0.752675444
1208,0.751011015
1209,0.835032383
1210,0.08422188
1211,0.245125496
1212,0.496168074
1213,0.415135674
1214,0.08422188
1215,0.08422188
1216,0.830488034
1217,0.250778111
1218,0.248619676
1219,0.754821278
1220,0.325136755
1221,0.664877848
1222,0.833367954
1223,0.332244495
1224,0.410631558
1225,0.253012377
1226,0.403200803
1227,0.17186374
1228,0.751367331
1229,0.08422188
1230,0.83848633
1231,0.740536896
1232,0.08422188
1233,0.83848633
1234,0.917033006
1235,0.08422188
1236,0.833367954
1237,0.337885732
1238,0.490315613
1239,0.837021748
1240,0.332284728
1241,0.669620821
1242,0.590040891
1243,0.745726094
1244,0.08422188
1245,0.744054477
1246,0.336321113
1247,0.494823559
1248,0.246233762
1249,0.917033006
1250,0.413508377
1251,0.249887555
1252,0.757920131
1253,0.246433609
1254,0.582053973
1255,0.512076652
1256,0.498729545
1257,0.16657882
1258,0.411768936
1259,0.747034206
1260,0.666201653
1261,0.336955389
1262,0.253864364
1263,0.917033006
1264,0.917033006
1265,0.341510311
1266,0.917033006
1267,0.50266612
1268,0.415224106
1269,0.589929476
1270,0.166222503
1271,0.239524492
1272,0.325136755
1273,0.498313909
1274,0.335164649
1275,0.08422188
1276,0.751011015
1277,0.829391146
1278,0.251874999
1279,0.837021748
1280,0.17186374
1281,0.166222503
1282,0.25432049
1283,0.335088013
1284,0.164233139
1285,0.253087389
1286,0.584822478
1287,0.08422188
1288,0.667631457
1289,0.167886932
1290,0.42719921
1291,0.423086189
1292,0.08422188
1293,0.840277071
1294,0.414867789
1295,0.162768557
1296,0.495968228
1297,0.08422188
1298,0.08422188
1299,0.575968109
1300,0.837021748
1301,0.75084447
1302,0.251874999
1303,0.668387721
1304,0.833367954
1305,0.326444868
1306,0.58948595
1307,0.917033006
1308,0.249887555
1309,0.670833211
1310,0.828178756
1311,0.830599449
1312,0.08422188
1313,0.835032383
1314,0.423222402
1315,0.166222503
1316,0.498729545
1317,0.576179333
1318,0.917033006
1319,0.252767476
1320,0.339632362
1321,0.324780439
1322,0.917033006
1323,0.754664808
1324,0.917033006
1325,0.837021748
1326,0.665810557
1327,0.840277071
1328,0.58774651
1329,0.584399653
1330,0.75058819
1331,0.495600533
1332,0.426842893
1333,0.162768557
1334,0.675185422
1335,0.828178756
1336,0.663198522
1337,0.245125496
1338,0.17307613
1339,0.413188463
1340,0.160977816
1341,0.671486574
1342,0.917033006
1343,0.505908107
1344,0.664877848
1345,0.582410289
1346,0.677908872
1347,0.416313285
1348,0.16657882
1349,0.751011015
1350,0.339520947
1351,0.164233139
1352,0.830599449
1353,0.08422188
1354,0.576179333
1355,0.08422188
1356,0.501357272
1357,0.837021748
1358,0.418789468
1359,0.08422188
1360,0.166222503
1361,0.336677429
1362,0.666090238
1363,0.761730394
1364,0.413559677
1365,0.74963208
1366,0.670999756
1367,0.510412223
1368,0.669940735
1369,0.749379887
1370,0.251622807
1371,0.249832066
1372,0.581368531
1373,0.830488034
1374,0.917033006
1375,0.917033006
1376,0.751941358
1377,0.659744576
1378,0.162768557
1379,0.501357272
1380,0.579656681
1381,0.258297298
1382,0.671486574
1383,0.164233139
1384,0.582425186
1385,0.08422188
1386,0.585496541
1387,0.17186374
1388,0.837021748
1389,0.414923715
1390,0.170655438
1391,0.332284728
1392,0.428055283
1393,0.675919508
1394,0.324780439
1395,0.830488034
1396,0.170655438
1397,0.328790548
1398,0.750476775
1399,0.740536896
1400,0.16657882
1401,0.503955146
1402,0.664410912
1403,0.249887555
1404,0.668970158
1405,0.581212796
1406,0.591475315
1407,0.162768557
1408,0.741745199
1409,0.829391146
1410,0.258408713
1411,0.917033006
1412,0.335444329
1413,0.417485185
1414,0.669584418
1415,0.419886355
1416,0.420776912
1417,0.917033006
1418,0.410987875
1419,0.331670469
1420,0.917033006
1421,0.503918743
1422,0.321525115
1423,0.485557743
1424,0.590167202
1425,0.756485707
1426,0.248619676
1427,0.409779572
1428,0.255076754
1429,0.829391146
1430,0.751941358
1431,0.34484227
1432,0.496642291
1433,0.498021226
1434,0.740536896
1435,0.590267012
1436,0.830599449
1437,0.830488034
1438,0.577387636
1439,0.510412223
1440,0.33118784
1441,0.75612939
1442,0.509363277
1443,0.748167497
1444,0.673720839
1445,0.745821816
1446,0.08422188
1447,0.829391146
1448,0.917033006
1449,0.917033006
1450,0.253087389
1451,0.917033006
1452,0.749379887
1453,0.830599449
1454,0.828178756
1455,0.83848633
1456,0.246590079
1457,0.258297298
1458,0.676118131
1459,0.160977816
1460,0.08422188
1461,0.833367954
1462,0.247522788
1463,0.583075849
1464,0.745821816
1465,0.748487411
1466,0.166222503
1467,0.08422188
1468,0.08422188
1469,0.49080243
1470,0.08422188
1471,0.240989075
1472,0.747390523
1473,0.507643718
1474,0.75263521
1475,0.239524492
1476,0.330976616
1477,0.5006317
1478,0.664410912
1479,0.664043218
1480,0.835032383
1481,0.75142282
1482,0.580945707
1483,0.585955769
1484,0.667022947
1485,0.673720839
1486,0.410379366
1487,0.08422188
1488,0.917033006
1489,0.332867166
1490,0.08422188
1491,0.242978439
1492,0.593296214
1493,0.341866628
1494,0.489745776
1495,0.485201426
1496,0.749379887
1497,0.50245416
1498,0.917033006
1499,0.662834915
1500,0.323189544
1501,0.750476775
1502,0.17307613
1503,0.411325411
1504,0.08422188
1505,0.510452456
1506,0.587620198
1507,0.426739983
1508,0.164233139
1509,0.675185422
1510,0.423086189
1511,0.917033006
1512,0.917033006
1513,0.83848633
1514,0.17307613
1515,0.249202114
1516,0.662156764
1517,0.747034206
1518,0.337433693
1519,0.08422188
1520,0.917033006
1521,0.752675444
1522,0.17186374
1523,0.497280655
1524,0.333135051
1525,0.429508488
1526,0.837021748
1527,0.32595805
1528,0.32595805
1529,0.745726094
1530,0.409000431
1531,0.327422632
1532,0.574055677
1533,0.668387721
1534,0.333956346
1535,0.407177611
1536,0.493444624
1537,0.248579443
1538,0.08422188
1539,0.744054477
1540,0.672820655
1541,0.758276448
1542,0.66378096
1543,0.753732098
1544,0.08422188
1545,0.587710107
1546,0.917033006
1547,0.668387721
1548,0.339201033
1549,0.413559677
1550,0.505542939
1551,0.829391146
1552,0.162768557
1553,0.329324788
1554,0.754664808
1555,0.666130471
1556,0.917033006
1557,0.664933774
1558,0.08422188
1559,0.408314989
1560,0.753732098
1561,0.917033006
1562,0.594600137
1563,0.506475648
1564,0.579656681
1565,0.08422188
1566,0.747034206
1567,0.162768557
1568,0.837021748
1569,0.08422188
1570,0.423907484
1571,0.08422188
1572,0.255528793
1573,0.170766853
1574,0.33955735
1575,0.757920131
1576,0.509519747
1577,0.575556662
1578,0.829391146
1579,0.419568609
1580,0.331832689
1581,0.75142282
1582,0.333023636
1583,0.917033006
1584,0.08422188
1585,0.17186374
1586,0.170655438
1587,0.08422188
1588,0.338741806
1589,0.917033006
1590,0.506019522
1591,0.835032383
1592,0.663725471
1593,0.681719136
1594,0.403200803
1595,0.08422188
1596,0.08422188
1597,0.253087389
1598,0.08422188
1599,0.414923715
1600,0.585400829
1601,0.587263881
1602,0.25543307
1603,0.406080723
1604,0.662513081
1605,0.591720216
1606,0.08422188
1607,0.164233139
1608,0.503139602
1609,0.917033006
1610,0.494990463
1611,0.747034206
1612,0.828178756
1613,0.414641668
1614,0.578488611
1615,0.25432049
1616,0.676118131
1617,0.328630935
1618,0.497758968
1619,0.41947455
1620,0.665810557
1621,0.835032383
1622,0.254431905
1623,0.666130471
1624,0.411199099
1625,0.917033006
1626,0.828178756
1627,0.756485707
1628,0.742957589
1629,0.498967271
1630,0.250410417
1631,0.08422188
1632,0.164233139
1633,0.589374535
1634,0.917033006
1635,0.751367331
1636,0.917033006
1637,0.08422188
1638,0.415299118
1639,0.917033006
1640,0.428055283
1641,0.833367954
1642,0.744513704
1643,0.329213373
1644,0.418789468
1645,0.501732675
1646,0.325136755
1647,0.423297414
1648,0.829391146
1649,0.834676067
1650,0.162768557
1651,0.50245416
1652,0.329213373
1653,0.331670469
1654,0.502509649
1655,0.917033006
1656,0.33362343
1657,0.419275926
1658,0.917033006
1659,0.500718909
1660,0.917033006
1661,0.17186374
1662,0.421721416
1663,0.584454783
1664,0.679729771
1665,0.08422188
